#intial_mass winds winds_init cc cc_init
11 2.22548111E-98 1.65376070E-99 4.25387148E-02 7.90428047E-99
12 2.43640102E-98 2.25308803E-99 1.58336042E-02 8.21550693E-99
13 4.28553490E-98 2.98106037E-99 8.30175381E-02 8.54793643E-99
14 6.42856458E-98 3.84895528E-99 4.13169601E-02 8.52400674E-99
15 9.24554515E-98 4.85877415E-99 3.80365104E-02 8.37157635E-99
16 1.20569126E-97 6.02513216E-99 5.81400034E-02 8.32485659E-99
17 1.44603274E-97 7.00605258E-99 1.44999841E-01 8.57081859E-99
18 1.65769906E-97 7.98845017E-99 4.41746662E-02 8.53827826E-99
19 1.59363459E-97 8.52504413E-99 1.10742172E-01 9.09597247E-99
20 1.19112963E-97 8.50676209E-99 5.73775343E-02 9.94166227E-99
21 1.09875709E-97 9.02532263E-99 2.24050678E-02 1.03976222E-98
22 1.13739879E-97 1.01876132E-98 7.65021576E-02 1.03137424E-98
23 1.55436234E-97 1.20593456E-98 6.86429589E-02 8.85676184E-99
24 1.78551340E-97 1.27970239E-98 3.08341632E-01 9.37920360E-99
25 1.34375505E-97 1.24312264E-98 3.90713383E-01 1.08065927E-98
26 2.85940887E-97 1.41854608E-98 1.35697005E-01 9.94735366E-99
27 2.56583693E-97 1.47058019E-98 1.33477400E-01 1.04573029E-98
28 2.31910862E-97 1.52378169E-98 1.32541305E-01 1.09300844E-98
29 2.49322133E-97 1.57525359E-98 1.27318612E-01 1.15071127E-98
30 3.11885443E-97 1.58792730E-98 5.98925449E-02 1.23804182E-98
31 3.04734814E-97 1.64584620E-98 5.60446759E-02 1.27236576E-98
32 2.66291541E-97 1.69835643E-98 4.59037043E-02 1.31540008E-98
33 3.93078864E-97 1.85937549E-98 1.66806511E-01 1.24582787E-98
34 3.04477102E-97 1.89227822E-98 3.02716877E-01 1.32678635E-98
35 3.40010664E-97 1.98998935E-98 1.21302559E-01 1.33883361E-98
36 3.97941151E-97 2.10776108E-98 8.05865952E-02 1.29661790E-98
37 4.05640483E-97 2.14341539E-98 6.53934820E-02 1.36348383E-98
38 4.09213817E-97 2.20323456E-98 5.48613603E-02 1.39974515E-98
39 4.25844097E-97 2.26893308E-98 5.68121394E-02 1.43150355E-98
40 4.28770988E-97 2.33107300E-98 1.44886178E-01 1.47631259E-98
41 4.30306429E-97 2.39799271E-98 3.30206585E-01 1.55716059E-98
42 4.83049485E-97 2.46872848E-98 2.61911776E-01 1.57021011E-98
43 4.87516918E-97 2.53654180E-98 2.84535647E-01 1.60542609E-98
44 4.96876422E-97 2.60710283E-98 3.01573149E-01 1.66451914E-98
45 4.91647313E-97 2.67357562E-98 3.25968411E-01 1.69039596E-98
