#intial_mass winds winds_init cc cc_init
11 1.65376070E-99 1.65376070E-99 7.89934466E-98 7.90428047E-99
12 2.25308803E-99 2.25308803E-99 8.84935610E-98 8.21550693E-99
13 2.98106037E-99 2.98106037E-99 1.05352778E-97 8.54793643E-99
14 3.84895528E-99 3.84895528E-99 1.15193593E-97 8.52400674E-99
15 4.85877415E-99 4.85877415E-99 1.25731887E-97 8.37157635E-99
16 6.02513216E-99 6.02513216E-99 1.52571979E-97 8.32485659E-99
17 7.00605258E-99 7.00605258E-99 1.66136977E-97 8.57081859E-99
18 7.98845017E-99 7.98845017E-99 1.81575599E-97 8.53827826E-99
19 8.52504413E-99 8.52504413E-99 2.01933255E-97 9.09597247E-99
20 8.50676209E-99 8.50676209E-99 2.05540667E-97 9.94166227E-99
21 9.02532263E-99 9.02532263E-99 2.12920549E-97 1.03976222E-98
22 1.01876132E-98 1.01876132E-98 2.25494607E-97 1.03137424E-98
23 1.20593456E-98 1.20593456E-98 2.26900435E-97 8.85676184E-99
24 1.27970409E-98 1.27970239E-98 2.54585354E-97 9.37920360E-99
25 1.24312264E-98 1.24312264E-98 2.66208153E-97 1.08065927E-98
26 1.58598690E-98 1.41854608E-98 1.84953287E-11 9.94735366E-99
27 1.47058074E-98 1.47058019E-98 5.86851469E-13 1.04573029E-98
28 1.52380246E-98 1.52378169E-98 1.16849023E-24 1.09300844E-98
29 1.57805710E-98 1.57525359E-98 1.13373191E-28 1.15071127E-98
30 1.59878858E-98 1.58792730E-98 3.48318371E-97 1.23804182E-98
31 1.64584636E-98 1.64584620E-98 2.42471775E-29 1.27236576E-98
32 1.70724371E-98 1.69835643E-98 6.89050571E-37 1.31540008E-98
33 3.66971543E-98 1.85937549E-98 2.10054388E-09 1.24582787E-98
34 3.73624650E-98 1.89227822E-98 2.28084283E-09 1.32678635E-98
35 4.76228899E-98 1.98998935E-98 2.19337844E-14 1.33883361E-98
36 5.53156835E-98 2.10776108E-98 1.30094029E-09 1.29661790E-98
37 6.87582035E-98 2.14341539E-98 2.40559707E-11 1.36348383E-98
38 7.26392309E-98 2.20323456E-98 2.07637192E-12 1.39974515E-98
39 7.44356427E-98 2.26893308E-98 2.40631806E-12 1.43150355E-98
40 7.54113944E-98 2.33107300E-98 4.49258898E-10 1.47631259E-98
41 7.26039956E-98 2.39799271E-98 1.72976886E-11 1.55716059E-98
42 7.69452516E-98 2.46872848E-98 2.53499660E-11 1.57021011E-98
43 7.83793218E-98 2.53654180E-98 8.93878237E-12 1.60542609E-98
44 7.80369140E-98 2.60710283E-98 6.52992138E-15 1.66451914E-98
45 7.99923817E-98 2.67357562E-98 2.65400787E-12 1.69039596E-98
