#int_mass winds winds_init rlof rlof_init cc cc_init
11 3.89517155E-11 1.02487584E-10 1.90015784E-10 1.03770233E-09 5.75803342E-19 2.63746303E-10
12 4.44728438E-11 1.26467537E-10 1.92528717E-10 1.10000675E-09 7.91801755E-19 3.12367284E-10
13 5.16664346E-11 1.54913204E-10 1.91689856E-10 1.15814559E-09 5.73564306E-19 3.67286842E-10
14 6.06638550E-11 1.87615390E-10 1.90539432E-10 1.21247903E-09 1.75209469E-18 4.00244247E-10
15 7.14111500E-11 2.24577756E-10 1.86167453E-10 1.26274088E-09 1.26813916E-18 4.58068991E-10
16 8.39327654E-11 2.59092490E-10 1.80575688E-10 1.32054104E-09 1.78537292E-18 5.04459805E-10
17 9.83739160E-11 3.09627671E-10 1.71839324E-10 1.36240467E-09 3.66655369E-18 5.57901754E-10
18 1.14847383E-10 3.54092367E-10 1.61214923E-10 1.42686398E-09 1.96748979E-18 5.92267333E-10
19 1.33332689E-10 3.94862423E-10 1.48196006E-10 1.49818673E-09 2.84747283E-19 6.28575579E-10
20 1.53743625E-10 3.04652471E-10 1.34158677E-10 1.57784779E-09 3.22853898E-18 7.93901763E-10
21 1.76291753E-10 3.73377661E-10 1.17316500E-10 1.61347904E-09 4.46421565E-18 8.23421745E-10
22 2.01298363E-10 3.54019678E-10 9.75360809E-11 1.49952041E-09 2.44565738E-19 1.08077647E-09
23 2.28402164E-10 3.92945942E-10 7.49277866E-11 1.57317353E-09 1.80169733E-17 1.08865617E-09
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 3.17977317E-10 7.82158804E-10 5.92912258E-39 1.64871721E-09 9.02909519E-20 1.07089446E-09
27 3.22198769E-10 7.01190800E-10 2.21040568E-52 1.46621376E-09 1.07068881E-17 1.47464272E-09
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 3.33886249E-10 1.09252432E-09 2.70755903E-55 1.51180603E-09 4.38123424E-21 1.51536754E-09
31 3.40728518E-10 9.83729878E-10 1.64020744E-57 1.54155721E-09 2.83066241E-17 1.70580939E-09
32 3.47337434E-10 1.35745842E-09 1.19483742E-53 1.59238499E-09 1.43083426E-19 1.40048696E-09
33 3.52576920E-10 1.46795636E-09 1.07892556E-54 1.59368878E-09 1.01944902E-19 1.43127995E-09
34 3.54141645E-10 1.56960046E-09 9.15185458E-56 1.53054711E-09 7.34606325E-20 1.54824346E-09
35 3.59537685E-10 1.68937811E-09 3.86334254E-54 1.59143726E-09 9.22134265E-20 1.51292232E-09
36 3.61776529E-10 1.78210208E-09 8.95974077E-52 1.60742121E-09 8.26626722E-20 1.55380754E-09
37 3.67817898E-10 1.96886756E-09 3.63653536E-57 1.51028761E-09 5.93173612E-20 1.61464178E-09
38 3.72047250E-10 2.07049126E-09 1.12342205E-58 1.49715756E-09 1.76299383E-24 1.69064348E-09
39 3.78402869E-10 2.18528244E-09 2.51631160E-60 1.47670381E-09 1.40671832E-24 1.74646084E-09
40 3.74745161E-10 2.28969603E-09 2.45980974E-60 1.45485339E-09 1.69601578E-24 1.79797470E-09
41 3.81220914E-10 2.39956822E-09 2.40787808E-60 1.43173345E-09 1.56224660E-24 1.84454453E-09
42 3.86687925E-10 2.51819311E-09 2.35051813E-60 1.40601822E-09 1.30990598E-24 1.94604949E-09
43 3.86476057E-10 2.63453492E-09 2.27626633E-60 1.37397649E-09 2.45994913E-21 1.92845789E-09
44 3.98328725E-10 2.83903624E-09 2.09742272E-60 1.31275621E-09 1.51847752E-14 2.00490698E-09
45 4.05115223E-10 2.95543823E-09 2.05187264E-60 1.28191205E-09 3.01524197E-24 2.08343399E-09
