#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.54431934E-62 7.09866643E-100 3.38427215E-98 7.18750744E-99 1.81192940E-08 1.82680375E-99
12 1.30357562E-60 8.75960607E-100 3.42295177E-98 7.61905068E-99 2.52879903E-08 2.16357052E-99
13 7.32135588E-60 1.07298574E-99 4.10412360E-98 8.02174168E-99 1.20282513E-08 2.54396355E-99
14 3.82362130E-59 1.29949309E-99 4.21523082E-98 8.39807501E-99 1.24843652E-07 2.77223864E-99
15 1.86234223E-47 1.55550801E-99 5.19035261E-98 8.74620705E-99 6.31044934E-08 3.17275405E-99
16 3.28966565E-47 1.79456973E-99 5.70692802E-98 9.14655215E-99 5.64819682E-08 3.49407386E-99
17 5.41530865E-47 2.14459495E-99 6.33480217E-98 9.43651509E-99 2.26882046E-07 3.86423242E-99
18 7.14461643E-47 2.45257377E-99 4.01732399E-98 9.88298393E-99 2.16212593E-07 4.10226105E-99
19 1.29315978E-46 2.73496214E-99 4.67878199E-98 1.03769915E-98 1.79345423E-07 4.35374529E-99
20 3.31451695E-49 2.11013489E-99 5.88475579E-98 1.09287532E-98 5.66468418E-08 5.49885516E-99
21 1.82668107E-54 2.58615079E-99 6.54399520E-98 1.11755483E-98 8.95595481E-08 5.70332139E-99
22 3.76191260E-99 2.45207030E-99 5.17965406E-98 1.03862290E-98 1.14663418E-07 7.48585472E-99
23 4.11421152E-99 2.72168790E-99 5.00234887E-98 1.08963776E-98 1.05058238E-07 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 6.00905887E-47 5.41751911E-99 5.93156350E-98 1.14196209E-98 1.25511307E-07 7.41740831E-99
27 9.54444558E-99 4.85670498E-99 6.23018824E-98 1.01555349E-98 4.62718525E-07 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 3.41810195E-54 7.56722468E-99 6.61096795E-98 1.04713238E-98 3.82328751E-08 1.04959921E-98
31 6.30903000E-74 6.81367439E-99 4.50464322E-98 1.06773913E-98 1.66829139E-07 1.18150622E-98
32 1.52920998E-46 9.40225550E-99 7.99069829E-98 1.10294432E-98 7.28690258E-07 9.70028696E-99
33 2.50184147E-46 1.01676048E-98 7.60385909E-98 1.10384737E-98 7.13521431E-07 9.91357055E-99
34 3.15046865E-49 1.08716292E-98 3.27289759E-98 1.06011313E-98 3.17682431E-07 1.07237028E-98
35 3.95041908E-46 1.17012532E-98 5.47757177E-98 1.10228789E-98 3.60668903E-07 1.04790556E-98
36 4.78314970E-46 1.23434934E-98 1.49122727E-97 1.11335896E-98 2.60916947E-07 1.07622416E-98
37 9.30514233E-46 1.36370997E-98 9.56610230E-98 1.04608066E-98 2.81338306E-07 1.11836019E-98
38 1.12713332E-45 1.43409828E-98 6.25309389E-98 1.03698631E-98 5.24742764E-08 1.17100176E-98
39 1.01717454E-45 1.51360687E-98 6.28897045E-98 1.02281929E-98 5.78874126E-08 1.20966291E-98
40 1.13796476E-45 1.58592756E-98 6.24750664E-98 1.00768488E-98 6.38801365E-08 1.24534330E-98
41 1.30693139E-45 1.66202907E-98 6.83724687E-98 9.91671168E-99 6.76272639E-08 1.27759928E-98
42 1.57855152E-45 1.74419302E-98 5.64743151E-98 9.73859850E-99 6.31180935E-08 1.34790534E-98
43 1.71023963E-45 1.82477564E-98 5.67004704E-98 9.51666572E-99 3.51433423E-07 1.33572075E-98
44 1.75576738E-45 1.96642076E-98 6.85137143E-98 9.09263158E-99 7.42442845E-08 1.38867220E-98
45 1.90105588E-45 2.04704505E-98 6.08466119E-98 8.87899365E-99 8.83412532E-08 1.44306289E-98
