#intial_mass winds winds_init cc cc_init
11 1.65376070E-99 1.65376070E-99 7.51388088E-98 7.90428047E-99
12 2.25308803E-99 2.25308803E-99 1.13824893E-97 8.21550693E-99
13 2.98106037E-99 2.98106037E-99 1.41277933E-97 8.54793643E-99
14 3.84895528E-99 3.84895528E-99 1.50876740E-97 8.52400674E-99
15 4.85877415E-99 4.85877415E-99 1.45990655E-97 8.37157635E-99
16 6.02513216E-99 6.02513216E-99 1.83506750E-97 8.32485659E-99
17 7.00605258E-99 7.00605258E-99 2.25978154E-97 8.57081859E-99
18 7.98845017E-99 7.98845017E-99 2.40791027E-97 8.53827826E-99
19 8.52504413E-99 8.52504413E-99 2.31248236E-97 9.09597247E-99
20 8.50676209E-99 8.50676209E-99 2.63606574E-97 9.94166227E-99
21 9.02532263E-99 9.02532263E-99 2.67768521E-97 1.03976222E-98
22 1.01876132E-98 1.01876132E-98 2.80694867E-97 1.03137424E-98
23 1.20593456E-98 1.20593456E-98 3.11287029E-97 8.85676184E-99
24 1.27970239E-98 1.27970239E-98 3.39028360E-97 9.37920360E-99
25 1.24312264E-98 1.24312264E-98 3.31552901E-97 1.08065927E-98
26 1.41854608E-98 1.41854608E-98 8.18781139E-26 9.94735366E-99
27 1.47058019E-98 1.47058019E-98 3.22549005E-28 1.04573029E-98
28 1.52378169E-98 1.52378169E-98 2.66223968E-35 1.09300844E-98
29 1.57525359E-98 1.57525359E-98 5.64505463E-41 1.15071127E-98
30 1.58792730E-98 1.58792730E-98 4.21571903E-97 1.23804182E-98
31 1.64584620E-98 1.64584620E-98 7.22227500E-41 1.27236576E-98
32 1.69835643E-98 1.69835643E-98 3.69826222E-61 1.31540008E-98
33 1.85937549E-98 1.85937549E-98 1.05539665E-18 1.24582787E-98
34 1.89227822E-98 1.89227822E-98 1.02069227E-18 1.32678635E-98
35 1.98998935E-98 1.98998935E-98 5.57805236E-28 1.33883361E-98
36 2.10776108E-98 2.10776108E-98 5.93793986E-19 1.29661790E-98
37 2.14341539E-98 2.14341539E-98 5.47115040E-25 1.36348383E-98
38 2.20323456E-98 2.20323456E-98 8.17512604E-28 1.39974515E-98
39 2.26893308E-98 2.26893308E-98 9.37077554E-28 1.43150355E-98
40 2.33107300E-98 2.33107300E-98 2.66592492E-20 1.47631259E-98
41 2.39799271E-98 2.39799271E-98 2.21638955E-25 1.55716059E-98
42 2.46872848E-98 2.46872848E-98 7.16946131E-25 1.57021011E-98
43 2.53654180E-98 2.53654180E-98 1.78564763E-26 1.60542609E-98
44 2.60710283E-98 2.60710283E-98 7.30652520E-28 1.66451914E-98
45 2.67357562E-98 2.67357562E-98 8.55955495E-28 1.69039596E-98
