#int_mass winds winds_init rlof rlof_init cc cc_init
11 3.66134460E-05 3.60509550E-05 3.65475876E-04 3.65021388E-04 1.12810467E-03 9.27752000E-05
12 4.54436735E-05 4.44861253E-05 3.87441306E-04 3.86937541E-04 6.06081967E-03 1.09878079E-04
13 5.60266493E-05 5.44921515E-05 4.07945488E-04 4.07388418E-04 2.51513504E-03 1.29196542E-04
14 6.82846310E-05 6.59954477E-05 4.27121502E-04 4.26500706E-04 1.11254483E-02 1.40789614E-04
15 8.22170905E-05 7.89973016E-05 4.44871793E-04 4.44180777E-04 9.25034541E-03 1.61130002E-04
16 9.52097309E-05 9.11381781E-05 4.65393103E-04 4.64512516E-04 1.13782388E-02 1.77448399E-04
17 1.14470329E-04 1.08914395E-04 4.80171565E-04 4.79238438E-04 2.08084609E-02 1.96247099E-04
18 1.31361390E-04 1.24555263E-04 5.03175896E-04 5.01912595E-04 2.07843456E-02 2.08335509E-04
19 1.46705855E-04 1.38896507E-04 5.28791191E-04 5.27001030E-04 1.92642921E-02 2.21107270E-04
20 1.11026006E-04 1.07164323E-04 5.57639432E-04 5.55022545E-04 1.83365462E-02 2.79262284E-04
21 1.36893035E-04 1.31339043E-04 5.70938977E-04 5.67556166E-04 1.95725263E-02 2.89646210E-04
22 1.25780947E-04 1.24529694E-04 5.31092187E-04 5.27470166E-04 2.15598911E-02 3.80173113E-04
23 1.39637308E-04 1.38222367E-04 5.57429717E-04 5.53378331E-04 2.32411052E-02 3.82944869E-04
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.91062193E-04 2.75131589E-04 5.84466508E-04 5.79951518E-04 2.70687605E-02 3.76697026E-04
27 2.50436428E-04 2.46650345E-04 5.20811090E-04 5.15754243E-04 3.25930101E-02 5.18719209E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 4.02266785E-04 3.84305530E-04 5.37266715E-04 5.31791747E-04 4.32302098E-02 5.33044540E-04
31 3.53103030E-04 3.46036078E-04 5.48472132E-04 5.42256998E-04 5.38839641E-02 6.00034220E-04
32 5.10565311E-04 4.77498546E-04 5.65988614E-04 5.60136140E-04 4.23948370E-02 4.92634232E-04
33 5.54183058E-04 5.16367217E-04 5.66445932E-04 5.60594759E-04 4.60400040E-02 5.03465953E-04
34 5.92887744E-04 5.52121469E-04 5.44191804E-04 5.38384093E-04 4.71018519E-02 5.44608950E-04
35 6.38326042E-04 5.94254367E-04 5.66529324E-04 5.59802767E-04 4.59433969E-02 5.32184411E-04
36 6.77501657E-04 6.26870879E-04 5.74581539E-04 5.65425268E-04 4.56820248E-02 5.46566165E-04
37 7.45050464E-04 6.92567363E-04 5.35165800E-04 5.31257626E-04 4.76859106E-02 5.67965171E-04
38 7.83563215E-04 7.28314438E-04 5.30847825E-04 5.26639011E-04 5.57430810E-02 5.94699472E-04
39 8.27383634E-04 7.68693297E-04 5.23885911E-04 5.19444214E-04 5.72209046E-02 6.14333743E-04
40 8.66600550E-04 8.05421744E-04 5.16433898E-04 5.11758127E-04 5.90740170E-02 6.32454219E-04
41 9.08102692E-04 8.44070303E-04 5.08548040E-04 5.03625477E-04 6.16263720E-02 6.48835587E-04
42 9.53390104E-04 8.85797702E-04 4.99738302E-04 4.94579904E-04 6.35286683E-02 6.84540896E-04
43 9.97153564E-04 9.26722012E-04 4.88692300E-04 4.83308930E-04 6.69010379E-02 6.78352889E-04
44 1.07495783E-03 9.98657239E-04 4.67258700E-04 4.61774130E-04 6.67242966E-02 7.05244561E-04
45 1.11893726E-03 1.03960272E-03 4.56691373E-04 4.50924415E-04 6.79399584E-02 7.32867166E-04
