#int_mass winds winds_init rlof rlof_init cc cc_init
11 7.92254933E-100 7.09866643E-100 1.04950986E-98 7.18750744E-99 2.37244174E-10 1.82680375E-99
12 1.20262429E-99 8.75960607E-100 1.59493998E-98 7.61905068E-99 1.86060548E-10 2.16357052E-99
13 1.37803406E-99 1.07298574E-99 1.80758679E-98 8.02174168E-99 2.57794521E-10 2.54396355E-99
14 1.51385299E-99 1.29949309E-99 2.07786281E-98 8.39807501E-99 1.79029876E-09 2.77223864E-99
15 1.94295964E-99 1.55550801E-99 2.39262778E-98 8.74620705E-99 1.33022688E-09 3.17275405E-99
16 1.85816232E-99 1.79456973E-99 2.57604868E-98 9.14655215E-99 1.62113148E-09 3.49407386E-99
17 2.15021093E-99 2.14459495E-99 2.89681767E-98 9.43651509E-99 4.67521844E-10 3.86423242E-99
18 2.53167123E-99 2.45257377E-99 3.05248418E-98 9.88298393E-99 2.46395575E-08 4.10226105E-99
19 1.00664880E-98 2.73496214E-99 3.24224877E-98 1.03769915E-98 8.68951280E-10 4.35374529E-99
20 1.03926859E-59 2.11013489E-99 3.13683559E-98 1.09287532E-98 1.10276848E-09 5.49885516E-99
21 2.75172680E-71 2.58615079E-99 3.00279823E-98 1.11755483E-98 3.47794127E-08 5.70332139E-99
22 2.34144687E-99 2.45207030E-99 2.53041301E-98 1.03862290E-98 5.51085183E-40 7.48585472E-99
23 3.04050665E-99 2.72168790E-99 1.96942232E-98 1.08963776E-98 1.08060757E-08 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.18608528E-95 5.41751911E-99 3.36193143E-98 1.14196209E-98 5.41309383E-08 7.41740831E-99
27 5.19438978E-99 4.85670498E-99 1.62959844E-98 1.01555349E-98 2.30757969E-29 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 6.04505364E-61 7.56722468E-99 3.89457822E-98 1.04713238E-98 1.28250287E-08 1.04959921E-98
31 8.59493769E-99 6.81367439E-99 2.44633129E-98 1.06773913E-98 4.65702413E-06 1.18150622E-98
32 5.17127379E-96 9.40225550E-99 2.38983220E-98 1.10294432E-98 7.49752969E-09 9.70028696E-99
33 1.62090877E-70 1.01676048E-98 2.13911158E-98 1.10384737E-98 9.75769000E-07 9.91357055E-99
34 7.93466122E-71 1.08716292E-98 2.89908432E-98 1.06011313E-98 5.42493701E-09 1.07237028E-98
35 1.09452038E-70 1.17012532E-98 2.35817010E-98 1.10228789E-98 9.82939443E-08 1.04790556E-98
36 4.97667740E-71 1.23434934E-98 1.96115596E-98 1.11335896E-98 1.76533820E-09 1.07622416E-98
37 2.10832345E-72 1.36370997E-98 1.93588218E-98 1.04608066E-98 1.50309286E-09 1.11836019E-98
38 6.24095434E-72 1.43409828E-98 1.62522160E-98 1.03698631E-98 8.03989265E-08 1.17100176E-98
39 5.01257553E-72 1.51360687E-98 1.60260040E-98 1.02281929E-98 1.25989902E-07 1.20966291E-98
40 4.01808725E-72 1.58592756E-98 1.43582637E-98 1.00768488E-98 9.47207729E-08 1.24534330E-98
41 2.62355319E-72 1.66202907E-98 1.48004127E-98 9.91671168E-99 2.02451721E-07 1.27759928E-98
42 2.52338069E-72 1.74419302E-98 1.77751565E-98 9.73859850E-99 1.02577581E-07 1.34790534E-98
43 1.56275781E-72 1.82477564E-98 1.84257495E-98 9.51666572E-99 4.05980749E-10 1.33572075E-98
44 5.99755824E-72 1.96642076E-98 1.62356814E-98 9.09263158E-99 1.11508247E-07 1.38867220E-98
45 6.55701325E-72 2.04704505E-98 1.91339485E-98 8.87899365E-99 2.60645039E-07 1.44306289E-98
