#intial_mass winds winds_init cc cc_init
11 8.75547431E-05 8.75547362E-05 6.11379312E-03 4.18474809E-04
12 1.19284817E-04 1.19284808E-04 3.02220597E-03 4.34952012E-04
13 1.57825719E-04 1.57825709E-04 6.96985455E-03 4.52551763E-04
14 2.03774514E-04 2.03774503E-04 3.87523746E-03 4.51284858E-04
15 2.57237163E-04 2.57237150E-04 4.91332236E-03 4.43214766E-04
16 3.18987434E-04 3.18987419E-04 4.14005689E-03 4.40741290E-04
17 3.70920117E-04 3.70920101E-04 6.05203041E-03 4.53763209E-04
18 4.22931006E-04 4.22930989E-04 7.81101125E-03 4.52040433E-04
19 4.51339797E-04 4.51339781E-04 5.73897865E-03 4.81566331E-04
20 4.50371894E-04 4.50371878E-04 4.11760378E-03 5.26339524E-04
21 4.77825945E-04 4.77825930E-04 4.28735311E-03 5.50479322E-04
22 5.39360875E-04 5.39360858E-04 6.30060577E-03 5.46038488E-04
23 6.38455648E-04 6.38455630E-04 8.47020874E-03 4.68901848E-04
24 6.77510409E-04 6.77510390E-04 2.39402908E-02 4.96561382E-04
25 6.58144061E-04 6.58144044E-04 2.03388627E-02 5.72131369E-04
26 7.51018159E-04 7.51018140E-04 1.18496648E-02 5.26640842E-04
27 7.78566475E-04 7.78566456E-04 1.20781041E-02 5.53638987E-04
28 8.06732846E-04 8.06732827E-04 1.16900467E-02 5.78669366E-04
29 8.33983511E-04 8.33983492E-04 1.15827352E-02 6.09218869E-04
30 8.40693333E-04 8.40693314E-04 6.99508381E-03 6.55454114E-04
31 8.71357226E-04 8.71357207E-04 5.22150794E-03 6.73626171E-04
32 8.99157616E-04 8.99157597E-04 5.08167745E-03 6.96409747E-04
33 9.84405628E-04 9.84405608E-04 1.26603869E-02 6.59576267E-04
34 1.00182526E-03 1.00182524E-03 1.63205513E-02 7.02437960E-04
35 1.05355627E-03 1.05355625E-03 8.21979655E-03 7.08816119E-04
36 1.11590791E-03 1.11590792E-03 7.76255337E-03 6.86465932E-04
37 1.13414357E-03 1.13478431E-03 5.33862557E-03 7.21866636E-04
38 1.16453771E-03 1.16645426E-03 6.14769955E-03 7.41064396E-04
39 1.19760821E-03 1.20123690E-03 5.90240459E-03 7.57878185E-04
40 1.22914589E-03 1.23413552E-03 8.96049342E-03 7.81601349E-04
41 1.26280667E-03 1.26956469E-03 1.95812347E-02 8.24404553E-04
42 1.29818907E-03 1.30701419E-03 3.38129812E-02 8.31313336E-04
43 1.33227796E-03 1.34291648E-03 1.67728523E-02 8.49957663E-04
44 1.36751595E-03 1.38027346E-03 4.14875629E-02 8.81243185E-04
45 1.40087106E-03 1.41546603E-03 3.85462850E-02 8.94943102E-04
