#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.03777511E-98 7.09866643E-100 1.45266352E-97 7.18750744E-99 1.56738409E-10 1.82680375E-99
12 1.17551919E-98 8.75960607E-100 1.57613473E-97 7.61905068E-99 7.66246784E-10 2.16357052E-99
13 1.39533142E-98 1.07298574E-99 1.59006433E-97 8.02174168E-99 8.29517555E-10 2.54396355E-99
14 1.66012439E-98 1.29949309E-99 1.46722951E-97 8.39807501E-99 1.24461178E-15 2.77223864E-99
15 1.88924515E-98 1.55550801E-99 1.25420490E-97 8.74620705E-99 8.18199955E-11 3.17275405E-99
16 1.97395615E-98 1.79456973E-99 1.42330813E-97 9.14655215E-99 1.04045228E-10 3.49407386E-99
17 2.22840298E-98 2.14459495E-99 1.22309722E-97 9.43651509E-99 8.53432234E-16 3.86423242E-99
18 2.15786531E-98 2.45257377E-99 1.22835645E-97 9.88298393E-99 2.65027109E-15 4.10226105E-99
19 1.97014459E-98 2.73496214E-99 1.30057146E-97 1.03769915E-98 1.17324360E-14 4.35374529E-99
20 1.57182496E-98 2.11013489E-99 1.42867781E-97 1.09287532E-98 1.46774478E-12 5.49885516E-99
21 2.09935743E-98 2.58615079E-99 1.41132515E-97 1.11755483E-98 4.54583376E-13 5.70332139E-99
22 3.40133590E-98 2.45207030E-99 2.11409319E-97 1.03862290E-98 1.02712577E-32 7.48585472E-99
23 3.37167287E-98 2.72168790E-99 1.67336563E-97 1.08963776E-98 2.33011694E-14 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.10364774E-98 5.41751911E-99 1.55254118E-97 1.14196209E-98 4.47219480E-13 7.41740831E-99
27 7.99347937E-98 4.85670498E-99 1.90281767E-97 1.01555349E-98 2.27134052E-21 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.24445987E-97 7.56722468E-99 1.76734527E-97 1.04713238E-98 2.13433692E-13 1.04959921E-98
31 1.32123657E-97 6.81367439E-99 2.04315671E-97 1.06773913E-98 4.40698100E-14 1.18150622E-98
32 1.41411919E-97 9.40225550E-99 1.93184121E-97 1.10294432E-98 3.33401351E-10 9.70028696E-99
33 1.54358068E-97 1.01676048E-98 1.89388646E-97 1.10384737E-98 6.55029713E-11 9.91357055E-99
34 1.70254744E-97 1.08716292E-98 2.07219193E-97 1.06011313E-98 6.16739197E-12 1.07237028E-98
35 1.74436484E-97 1.17012532E-98 2.05158214E-97 1.10228789E-98 8.92725476E-10 1.04790556E-98
36 2.01415935E-97 1.23434934E-98 2.54183886E-97 1.11335896E-98 1.17046616E-11 1.07622416E-98
37 1.96671830E-97 1.36370997E-98 2.26725563E-97 1.04608066E-98 5.07681262E-12 1.11836019E-98
38 6.24267390E-97 1.43409828E-98 2.80431771E-97 1.03698631E-98 2.17477600E-13 1.17100176E-98
39 2.28326746E-97 1.51360687E-98 2.77310874E-97 1.02281929E-98 2.54850659E-13 1.20966291E-98
40 2.30446865E-97 1.58592756E-98 2.76566780E-97 1.00768488E-98 2.73249923E-13 1.24534330E-98
41 2.44575678E-97 1.66202907E-98 2.78626763E-97 9.91671168E-99 2.59834129E-13 1.27759928E-98
42 2.75722056E-97 1.74419302E-98 2.64716864E-97 9.73859850E-99 2.06923835E-13 1.34790534E-98
43 2.73104720E-97 1.82477564E-98 2.62164948E-97 9.51666572E-99 4.06498950E-15 1.33572075E-98
44 2.98626541E-97 1.96642076E-98 2.45474296E-97 9.09263158E-99 3.40374033E-09 1.38867220E-98
45 3.04453281E-97 2.04704505E-98 2.54857468E-97 8.87899365E-99 2.75014047E-13 1.44306289E-98
