#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.32277988E-06 1.32277988E-06 1.33933470E-05 1.33933470E-05 1.39467151E-05 3.40410312E-06
12 1.63228274E-06 1.63228274E-06 1.41974934E-05 1.41974934E-05 1.79247538E-05 4.03164113E-06
13 1.99942337E-06 1.99942337E-06 1.49478760E-05 1.49478760E-05 1.75260028E-05 4.74047322E-06
14 2.42150175E-06 2.42150175E-06 1.56491431E-05 1.56491431E-05 4.17947349E-05 5.16584564E-06
15 2.89856514E-06 2.89856514E-06 1.62978594E-05 1.62978594E-05 5.88944730E-05 5.91217417E-06
16 3.34403760E-06 3.34403759E-06 1.70438706E-05 1.70438706E-05 8.15981833E-05 6.51092802E-06
17 3.99628174E-06 3.99628168E-06 1.75841934E-05 1.75841934E-05 1.23412003E-04 7.20068898E-06
18 4.57017601E-06 4.57017564E-06 1.84161525E-05 1.84161525E-05 1.47767864E-04 7.64423634E-06
19 5.09638556E-06 5.09638387E-06 1.93366961E-05 1.93366961E-05 1.80256313E-04 8.11285717E-06
20 3.93206811E-06 3.93206811E-06 2.03648602E-05 2.03648602E-05 3.65592721E-04 1.02466781E-05
21 4.81908580E-06 4.81908578E-06 2.08247432E-05 2.08247432E-05 4.29073885E-04 1.06276846E-05
22 4.56923746E-06 4.56923746E-06 1.93539096E-05 1.93539096E-05 7.88577048E-04 1.39492933E-05
23 5.07164837E-06 5.07164837E-06 2.03045308E-05 2.03045308E-05 9.36941997E-04 1.40509945E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.00951271E-05 1.00951149E-05 2.12795528E-05 2.12795528E-05 9.77744550E-04 1.38217489E-05
27 9.05008245E-06 9.05008245E-06 1.89240296E-05 1.89240296E-05 1.60987836E-03 1.90328199E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.41009198E-05 1.41009198E-05 1.95124769E-05 1.95124769E-05 2.49144863E-03 1.95584443E-05
31 1.26967389E-05 1.26967389E-05 1.98964673E-05 1.98964673E-05 3.27588262E-03 2.20164263E-05
32 1.75205678E-05 1.75203534E-05 2.05524880E-05 2.05524880E-05 1.93802715E-03 1.80757112E-05
33 1.90685007E-05 1.89465208E-05 2.05693156E-05 2.05693156E-05 2.09333617E-03 1.84731482E-05
34 2.03118190E-05 2.02584140E-05 1.97543629E-05 1.97543629E-05 2.56420200E-03 1.99827650E-05
35 2.24162104E-05 2.18043523E-05 2.05402558E-05 2.05402558E-05 2.41593164E-03 1.95268845E-05
36 2.36745640E-05 2.30011158E-05 2.07465564E-05 2.07465564E-05 2.55962059E-03 2.00545791E-05
37 2.70387574E-05 2.54116479E-05 1.94928789E-05 1.94928789E-05 2.78402769E-03 2.08397504E-05
38 2.85928763E-05 2.67232779E-05 1.93234129E-05 1.93234129E-05 3.27988695E-03 2.18206840E-05
39 3.03588683E-05 2.82048570E-05 1.90594218E-05 1.90594218E-05 3.45448376E-03 2.25411037E-05
40 3.19682070E-05 2.95524954E-05 1.87774043E-05 1.87774043E-05 3.66010283E-03 2.32059794E-05
41 3.36963575E-05 3.09705864E-05 1.84790014E-05 1.84790014E-05 3.89173853E-03 2.38070437E-05
42 3.55701092E-05 3.25016461E-05 1.81471017E-05 1.81471017E-05 4.11522248E-03 2.51171412E-05
43 3.74205677E-05 3.40032389E-05 1.77335477E-05 1.77335477E-05 4.28198499E-03 2.48900911E-05
44 4.05054360E-05 3.66426827E-05 1.69433939E-05 1.69433939E-05 4.40815467E-03 2.58767990E-05
45 4.23565871E-05 3.81450522E-05 1.65452966E-05 1.65452966E-05 4.57919898E-03 2.68903263E-05
