#int_mass winds winds_init rlof rlof_init cc cc_init
11 7.40091828E-05 2.07675229E-05 3.58663702E-04 2.10274320E-04 3.51466789E-04 5.34441069E-05
12 9.71952743E-05 2.56266894E-05 3.76758762E-04 2.22899345E-04 5.13599221E-04 6.32963962E-05
13 1.24886983E-04 3.13907636E-05 3.95818717E-04 2.34680282E-04 3.52569719E-03 7.44249950E-05
14 1.56601542E-04 3.80173555E-05 4.13832587E-04 2.45690112E-04 8.68803264E-04 8.11033031E-05
15 1.92325381E-04 4.55072070E-05 4.33027579E-04 2.55874899E-04 4.63447229E-03 9.28205925E-05
16 2.23195850E-04 5.25010836E-05 4.63390586E-04 2.67587206E-04 4.61276766E-03 1.02220973E-04
17 2.74231195E-04 6.27412561E-05 4.80208739E-04 2.76070225E-04 8.34495724E-04 1.13050157E-04
18 3.17099132E-04 7.17513387E-05 5.25466151E-04 2.89131906E-04 1.36486060E-03 1.20013810E-04
19 3.53746723E-04 8.00127596E-05 5.83999063E-04 3.03584356E-04 3.00875312E-03 1.27371114E-04
20 2.08147759E-04 6.17331089E-05 6.55241992E-04 3.19726438E-04 2.46886530E-02 1.60871907E-04
21 2.65191683E-04 7.56592051E-05 7.02730739E-04 3.26946559E-04 2.13778134E-02 1.66853674E-04
22 1.63571998E-04 7.17366094E-05 6.48138138E-04 3.03854607E-04 3.02522119E-02 2.19002627E-04
23 1.79927323E-04 7.96244145E-05 6.98181280E-04 3.18779272E-04 3.36550446E-02 2.20599325E-04
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 6.27071730E-04 1.58492378E-04 7.53839102E-04 3.34087029E-04 2.79336866E-02 2.17000191E-04
27 3.71341490E-04 1.42085465E-04 6.90972029E-04 2.97105530E-04 1.40842790E-02 2.98813529E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 7.77282447E-04 2.21383148E-04 7.62889211E-04 3.06344098E-04 6.04522423E-02 3.07065782E-04
31 5.60619702E-04 1.99337637E-04 7.77376368E-04 3.12372713E-04 4.84809263E-02 3.45655876E-04
32 1.10566231E-03 2.75067942E-04 8.10729855E-04 3.22672177E-04 3.44020366E-02 2.83787010E-04
33 1.21711538E-03 2.97458639E-04 7.96478602E-04 3.22936369E-04 3.34442040E-02 2.90026733E-04
34 1.28550765E-03 3.18055243E-04 7.73012838E-04 3.10141687E-04 4.72982465E-02 3.13727579E-04
35 1.42139233E-03 3.42326332E-04 8.59126121E-04 3.22480134E-04 4.50537269E-02 3.06570296E-04
36 1.48813182E-03 3.61115409E-04 9.46759763E-04 3.25719034E-04 4.98263694E-02 3.14855053E-04
37 1.71387691E-03 3.98960543E-04 7.90091797E-04 3.06036413E-04 5.30129010E-02 3.27182171E-04
38 1.79147097E-03 4.19553013E-04 8.09209472E-04 3.03375812E-04 5.97422310E-02 3.42582739E-04
39 1.88594344E-03 4.42813669E-04 8.25856666E-04 2.99231175E-04 6.10874646E-02 3.53893263E-04
40 1.96227292E-03 4.63971469E-04 8.38450811E-04 2.94803526E-04 6.24905246E-02 3.64331749E-04
41 2.04603382E-03 4.86235368E-04 8.51837313E-04 2.90118629E-04 6.29904569E-02 3.73768405E-04
42 2.14150800E-03 5.10272865E-04 8.68084997E-04 2.84907834E-04 6.62542578E-02 3.94336814E-04
43 2.22667139E-03 5.33847734E-04 8.78623292E-04 2.78415073E-04 6.00395711E-02 3.90772149E-04
44 2.42393603E-03 5.75286760E-04 8.63768610E-04 2.66009731E-04 6.76009892E-02 4.06263373E-04
45 2.50776549E-03 5.98873824E-04 8.78942762E-04 2.59759641E-04 6.71656295E-02 4.22175659E-04
