#intial_mass winds winds_init cc cc_init
11 3.74588563E-07 3.74588563E-07 2.24916448E-06 1.79037576E-06
12 5.10340467E-07 5.10340467E-07 2.53956628E-06 1.86087077E-06
13 6.75231384E-07 6.75231384E-07 3.96508932E-06 1.93616842E-06
14 8.71815755E-07 8.71815755E-07 2.69436678E-06 1.93074817E-06
15 1.10054691E-06 1.10054691E-06 2.82499314E-06 1.89622160E-06
16 1.36473530E-06 1.36473530E-06 3.36188874E-06 1.88563925E-06
17 1.58692075E-06 1.58692075E-06 3.99488293E-06 1.94135139E-06
18 1.80944080E-06 1.80944080E-06 6.10231935E-06 1.93398077E-06
19 1.93098315E-06 1.93098315E-06 5.16202017E-06 2.06030248E-06
20 1.92684214E-06 1.92684214E-06 5.48345873E-06 2.25185723E-06
21 2.04429979E-06 2.04429979E-06 6.29037311E-06 2.35513540E-06
22 2.30756687E-06 2.30756687E-06 6.70954714E-06 2.33613602E-06
23 2.73152758E-06 2.73152758E-06 6.53537022E-06 2.00611957E-06
24 2.89861696E-06 2.89861696E-06 6.37826746E-06 2.12445634E-06
25 2.81576123E-06 2.81576123E-06 5.87769728E-06 2.44777013E-06
26 3.21310780E-06 3.21310780E-06 9.53190297E-06 2.25314638E-06
27 3.33096875E-06 3.33096875E-06 1.01931816E-05 2.36865350E-06
28 3.45147394E-06 3.45147394E-06 1.04896942E-05 2.47574187E-06
29 3.56806144E-06 3.56806144E-06 1.16035297E-05 2.60644290E-06
30 3.59676831E-06 3.59676831E-06 1.28945791E-05 2.80425281E-06
31 3.72795874E-06 3.72795874E-06 1.41461809E-05 2.88199897E-06
32 3.84689815E-06 3.84689815E-06 1.45287739E-05 2.97947476E-06
33 4.21161777E-06 4.21161777E-06 1.37843516E-05 2.82188876E-06
34 4.28614480E-06 4.28614480E-06 1.48042748E-05 3.00526548E-06
35 4.50746739E-06 4.50746745E-06 1.70461507E-05 3.03255339E-06
36 4.77422805E-06 4.77422881E-06 1.50003121E-05 2.93693178E-06
37 4.87174715E-06 4.85498835E-06 1.69599095E-05 3.08838788E-06
38 5.04084687E-06 4.99048302E-06 1.74340289E-05 3.17052234E-06
39 5.23390262E-06 5.13929486E-06 1.79367782E-05 3.24245738E-06
40 5.40969411E-06 5.28004619E-06 2.01159816E-05 3.34395304E-06
41 5.60605203E-06 5.43162410E-06 1.91750811E-05 3.52707952E-06
42 5.81784062E-06 5.59184563E-06 2.07832292E-05 3.55663761E-06
43 6.01706888E-06 5.74544765E-06 2.01333692E-05 3.63640431E-06
44 6.22965425E-06 5.90527339E-06 2.01680532E-05 3.77025428E-06
45 6.42693310E-06 6.05583899E-06 2.17765380E-05 3.82886712E-06
