#intial_mass winds winds_init cc cc_init
11 4.96186592E-19 2.07278352E-75 4.82559352E-14 9.90703329E-75
12 5.52469448E-18 2.82396585E-75 1.01981350E-16 1.02971170E-74
13 6.45793162E-17 3.73638872E-75 3.11242005E-14 1.07137761E-74
14 1.27247659E-15 4.82418713E-75 1.84007117E-14 1.06837832E-74
15 1.06790039E-14 6.08986959E-75 2.07545121E-14 1.04927306E-74
16 4.06118930E-14 7.55175441E-75 7.38961714E-14 1.04341732E-74
17 1.63670702E-13 8.78121626E-75 2.41308454E-13 1.07424560E-74
18 4.93786203E-13 1.00125296E-74 5.92585863E-13 1.07016707E-74
19 1.90037693E-12 1.06850834E-74 1.31378299E-12 1.14006711E-74
20 2.52144419E-11 1.06621691E-74 9.45902986E-12 1.24606382E-74
21 2.06869578E-10 1.13121203E-74 9.90836827E-11 1.30321273E-74
22 1.59284897E-09 1.27689072E-74 3.32943518E-10 1.29269943E-74
23 5.54376860E-12 1.51148911E-74 3.84214158E-10 1.11008503E-74
24 6.95530680E-12 1.60394792E-74 2.28156400E-09 1.17556661E-74
25 3.67369173E-12 1.55809975E-74 1.44015724E-09 1.35447210E-74
26 1.54713209E-11 1.77797123E-74 2.02916957E-11 1.24677717E-74
27 6.15413173E-11 1.84318952E-74 8.40871532E-11 1.31069296E-74
28 3.86723624E-10 1.90987099E-74 5.90903584E-10 1.36995025E-74
29 6.48045733E-10 1.97438461E-74 1.52821827E-10 1.44227358E-74
30 4.19015892E-10 1.99026954E-74 1.09541534E-10 1.55173157E-74
31 4.57910411E-10 2.06286369E-74 8.93088890E-11 1.59475236E-74
32 1.17292898E-09 2.12867873E-74 2.16548557E-10 1.64869053E-74
33 1.33684509E-09 2.33049611E-74 1.06006684E-18 1.56149042E-74
34 5.35447698E-10 2.37173560E-74 1.48987884E-18 1.66296181E-74
35 1.80232649E-09 2.49420435E-74 2.01251016E-18 1.67806156E-74
36 5.41416716E-10 2.64181658E-74 8.64554975E-19 1.62514940E-74
37 2.17459069E-12 2.68650483E-74 3.55476077E-17 1.70895754E-74
38 2.20669383E-12 2.76148072E-74 2.12763084E-19 1.75440660E-74
39 2.26827199E-12 2.84382566E-74 2.95283162E-19 1.79421180E-74
40 2.21791897E-12 2.92171032E-74 2.75993330E-20 1.85037437E-74
41 2.20301666E-12 3.00558586E-74 6.60850301E-19 1.95170729E-74
42 2.18658669E-12 3.09424435E-74 1.33515372E-18 1.96806324E-74
43 2.09792809E-12 3.17923993E-74 9.77729695E-17 2.01220209E-74
44 1.98996308E-12 3.26767941E-74 6.87213693E-20 2.08626789E-74
45 1.87692370E-12 3.35099479E-74 6.62872333E-20 2.11870127E-74
