#intial_mass winds winds_init cc cc_init
11 3.45127870E-99 1.65376070E-99 1.08956936E-09 7.90428047E-99
12 7.39246732E-98 2.25308803E-99 9.91514809E-11 8.21550693E-99
13 1.06867040E-97 2.98106037E-99 7.17986128E-10 8.54793643E-99
14 7.23070145E-90 3.84895528E-99 2.55069606E-10 8.52400674E-99
15 4.15687214E-83 4.85877415E-99 2.04740479E-10 8.37157635E-99
16 6.11009040E-79 6.02513216E-99 2.79257089E-10 8.32485659E-99
17 2.72139655E-74 7.00605258E-99 1.96096425E-10 8.57081859E-99
18 4.06291422E-71 7.98845017E-99 9.51533873E-09 8.53827826E-99
19 1.94805518E-67 8.52504413E-99 2.48013884E-10 9.09597247E-99
20 4.34237847E-63 8.50676209E-99 2.29003659E-10 9.94166227E-99
21 1.03751075E-61 9.02532263E-99 1.59841580E-10 1.03976222E-98
22 1.11391582E-66 1.01876132E-98 2.73656633E-10 1.03137424E-98
23 1.81397453E-85 1.20593456E-98 4.40832627E-09 8.85676184E-99
24 1.19950207E-81 1.27970239E-98 6.09068497E-08 9.37920360E-99
25 2.77187293E-73 1.24312264E-98 6.73124730E-09 1.08065927E-98
26 1.19988387E-64 1.41854608E-98 2.14491035E-08 9.94735366E-99
27 2.86397090E-65 1.47058019E-98 2.08630747E-08 1.04573029E-98
28 5.10473333E-73 1.52378169E-98 2.19654529E-08 1.09300844E-98
29 9.88567665E-74 1.57525359E-98 1.54658788E-08 1.15071127E-98
30 1.17769693E-66 1.58792730E-98 8.52422883E-09 1.23804182E-98
31 3.55438118E-68 1.64584620E-98 1.30416248E-08 1.27236576E-98
32 8.53903034E-66 1.69835643E-98 1.36238012E-08 1.31540008E-98
33 7.01624416E-45 1.85937549E-98 2.34790495E-08 1.24582787E-98
34 8.83096756E-45 1.89227822E-98 2.01361802E-08 1.32678635E-98
35 5.37328368E-45 1.98998935E-98 8.94160628E-09 1.33883361E-98
36 4.52158962E-45 2.10776108E-98 2.55717010E-08 1.29661790E-98
37 2.24970080E-31 2.14341539E-98 1.00237379E-08 1.36348383E-98
38 2.48953823E-31 2.20323456E-98 1.17040403E-08 1.39974515E-98
39 2.63417241E-31 2.26893308E-98 1.22073086E-08 1.43150355E-98
40 3.01385846E-31 2.33107300E-98 1.12759005E-07 1.47631259E-98
41 3.40510369E-31 2.39799271E-98 1.86553290E-08 1.55716059E-98
42 3.82466292E-31 2.46872848E-98 2.06108448E-06 1.57021011E-98
43 4.42640115E-31 2.53654180E-98 1.57985622E-08 1.60542609E-98
44 5.10313243E-31 2.60710283E-98 2.67935967E-07 1.66451914E-98
45 5.99477393E-31 2.67357562E-98 1.83527340E-07 1.69039596E-98
