#intial_mass winds winds_init cc cc_init
11 5.08550222E-06 5.08550198E-06 5.90477967E-04 2.43065602E-05
12 6.92850199E-06 6.92850159E-06 1.23039783E-03 2.52636169E-05
13 9.16709989E-06 9.16709925E-06 8.26650615E-04 2.62858754E-05
14 1.18359757E-05 1.18359747E-05 3.32518608E-04 2.62122889E-05
15 1.49412839E-05 1.49412824E-05 5.70129662E-04 2.57435481E-05
16 1.85279680E-05 1.85279657E-05 4.35993554E-04 2.55998796E-05
17 2.15444109E-05 2.15444074E-05 4.90514175E-04 2.63562407E-05
18 2.45653968E-05 2.45653916E-05 1.39843652E-03 2.62561755E-05
19 2.62154868E-05 2.62154790E-05 1.84690571E-04 2.79711485E-05
20 2.61592717E-05 2.61592596E-05 2.12634000E-04 3.05717407E-05
21 2.77539095E-05 2.77538922E-05 1.42340759E-04 3.19738692E-05
22 3.13280919E-05 3.13280678E-05 2.35416157E-04 3.17159292E-05
23 3.70838913E-05 3.70838576E-05 2.47350780E-04 2.72355486E-05
24 3.93523416E-05 3.93523021E-05 1.87846480E-03 2.88421164E-05
25 3.82274751E-05 3.82274333E-05 6.73119154E-04 3.32314999E-05
26 4.36219490E-05 4.36219033E-05 3.99751958E-04 3.05892424E-05
27 4.52220691E-05 4.52220111E-05 4.05232988E-04 3.21573942E-05
28 4.68580994E-05 4.68580178E-05 4.13609413E-04 3.36112509E-05
29 4.84409277E-05 4.84408369E-05 3.18513772E-04 3.53856787E-05
30 4.88306630E-05 4.88305681E-05 2.29438329E-04 3.80711922E-05
31 5.06117311E-05 5.06116401E-05 2.29127969E-04 3.91266923E-05
32 5.22265038E-05 5.22263893E-05 2.10057667E-04 4.04500465E-05
33 5.71781786E-05 5.71779082E-05 4.38772788E-04 3.83106221E-05
34 5.81899869E-05 5.81897046E-05 3.84788524E-04 4.08001873E-05
35 6.11948263E-05 6.11944326E-05 1.87396132E-04 4.11706543E-05
36 6.48165934E-05 6.48160473E-05 4.83426618E-04 3.98724730E-05
37 6.58550471E-05 6.59124578E-05 2.04018717E-04 4.19286765E-05
38 6.75791396E-05 6.77519651E-05 1.89432638E-04 4.30437531E-05
39 6.94425164E-05 6.97722694E-05 1.94846877E-04 4.40203600E-05
40 7.12287804E-05 7.16831424E-05 7.40714086E-04 4.53982889E-05
41 7.31234141E-05 7.37409996E-05 3.14163919E-04 4.78844568E-05
42 7.51068249E-05 7.59162046E-05 9.38617334E-04 4.82857444E-05
43 7.70250971E-05 7.80015415E-05 2.99977713E-04 4.93686757E-05
44 7.89990728E-05 8.01713732E-05 5.80268104E-04 5.11858542E-05
45 8.08753069E-05 8.22154870E-05 6.04732129E-04 5.19815959E-05
