#wind_eta winds winds_init
0.5 3.22375371E-97 1.91238888E-98
0.6 1.48922498E-80 2.16831950E-98
0.7 2.27921480E-38 2.36698318E-98
0.8 1.86476851E-37 2.56420898E-98
0.9 6.97693111E-36 2.66814661E-98
1.0 5.33569872E-35 2.78955747E-98
1.1 6.95636536E-35 2.93316311E-98
1.2 5.25877396E-35 3.00139306E-98
1.3 1.19314060E-34 3.17794067E-98
1.4 3.21042473E-34 3.29976266E-98
1.5 3.41236736E-34 3.41383022E-98
1.6 5.38021137E-34 3.52326710E-98
1.7 7.00612163E-34 3.60212580E-98
1.8 8.63790773E-34 3.67015743E-98
1.9 9.51736398E-34 3.72793294E-98
2.0 1.11704091E-33 3.78138356E-98
