#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 1.82886235E-10 8.56587752E-99
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 9.62994454E-12 8.67257097E-99
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 6.55363263E-11 8.38741798E-99
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 9.25468942E-11 8.66388367E-99
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 1.82203756E-08 8.50985410E-99
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 1.74258961E-10 8.66622123E-99
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 2.94499150E-11 8.60843616E-99
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 2.90921178E-10 8.38701801E-99
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 2.33530979E-09 8.46688788E-99
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 1.05912173E-11 8.67276362E-99
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 6.39574827E-12 8.67175544E-99
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 3.48428752E-09 8.64702621E-99
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 1.86284032E-11 8.33171629E-99
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 7.62606829E-11 8.27293738E-99
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 1.84806183E-10 8.28441047E-99
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 9.25647437E-10 8.67277403E-99
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 5.04188561E-12 8.23126442E-99
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 7.22726759E-11 8.59202386E-99
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 6.21280858E-11 8.31336459E-99
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 1.31638570E-11 8.36694583E-99
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 1.82630831E-11 8.39098609E-99
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 9.98871360E-12 8.65420536E-99
1.68955184E+00 1.34623794E+00 3.74442059E-03 5.19326377E-02 3.55439255E-09 8.67266166E-99
1.08860800E+00 1.59471840E+00 1.52343552E-03 7.83198463E-02 1.41622964E-09 8.63682790E-99
2.07534078E+00 1.49642917E+00 2.12844866E-03 5.06332617E-02 5.70046753E-09 8.67271579E-99
1.42565131E+00 1.05629023E+00 2.27323575E-03 3.61315563E-01 3.79604427E-11 8.56850214E-99
6.05280509E-01 1.52114092E+00 2.01157341E-02 1.12888250E-01 2.73500079E-10 8.65776867E-99
1.32471972E+00 1.06466332E+00 2.51595501E-03 4.17307793E-01 4.62996548E-11 8.51893417E-99
3.68418338E+00 1.93792580E+00 8.25203287E-01 2.35862644E-02 1.58586346E-10 8.28642138E-99
1.68222829E+00 1.08035295E+00 2.53408926E-02 1.78202309E-02 1.88586659E-09 8.67278064E-99
3.72229691E+00 1.63557101E+00 1.17794691E-02 4.38273980E-01 1.20217288E-09 8.57399685E-99
9.94693896E-01 1.19194434E+00 3.27171324E-01 3.21452571E-02 2.66778173E-11 8.67277065E-99
3.54389728E+00 1.63933412E+00 5.17321691E-03 1.30973158E-01 2.02451614E-08 8.59103747E-99
2.27722711E+00 1.91812138E+00 1.36149251E-01 2.58226188E-02 7.03140368E-11 8.30664708E-99
7.61953195E-01 1.78908028E+00 5.40316066E-01 8.48896266E-02 4.24907461E-11 8.44370787E-99
3.48724934E+00 1.30217193E+00 7.31528543E-01 1.25696674E-02 3.39897251E-09 8.67278207E-99
1.10521240E+00 1.26195304E+00 1.77503263E-03 1.81088708E-01 1.21953173E-09 8.64739286E-99
1.89367623E+00 1.94079571E+00 2.28106027E-01 4.05819822E-01 5.41749188E-11 8.27206470E-99
3.16375347E+00 1.30246951E+00 2.71549041E-01 7.91630883E-02 2.52813011E-10 8.67276422E-99
1.38421712E+00 1.42468127E+00 6.16296551E-02 2.48659378E-02 7.82014871E-10 8.67277660E-99
2.99389870E+00 1.91802369E+00 4.65074819E-01 1.43700547E-02 3.47310944E-10 8.30664721E-99
7.28726066E-01 1.97445943E+00 2.93924815E-03 3.91550383E-01 4.20767184E-12 8.16825651E-99
1.43461052E+00 1.84528058E+00 2.15114451E-02 2.06330513E-01 4.15364823E-11 8.37513161E-99
1.11758933E+00 1.41419072E+00 3.66952765E-03 2.44021814E-01 1.86216046E-10 8.60370568E-99
2.29922302E+00 1.07558676E+00 1.53448777E-03 1.13813879E-01 7.28197085E-09 8.67201142E-99
1.49667138E+00 1.86730248E+00 5.82779894E-03 2.67856607E-02 2.12211468E-10 8.36028085E-99
2.26452196E+00 1.04195126E+00 1.54667620E-01 3.19716987E-02 1.12001803E-10 8.67278023E-99
5.35824746E-01 1.09712237E+00 1.84708416E-01 9.71506176E-02 5.27472075E-12 8.66438134E-99
1.65529537E+00 1.11524477E+00 4.16730776E-03 3.46573698E-01 2.28603698E-10 8.59916880E-99
1.46080597E+00 1.50018363E+00 6.10868495E-03 1.11855691E-01 2.76720226E-09 8.67065491E-99
1.14041085E+00 1.29283189E+00 7.54266370E-02 2.88839340E-01 2.37203857E-11 8.55095170E-99
8.27405175E-01 1.51044955E+00 3.04648880E-02 1.84358792E-02 2.67315022E-10 8.67277376E-99
3.06395551E+00 1.32361379E+00 1.07215922E-01 2.06594212E-02 4.44949641E-10 8.67278195E-99
4.32384905E+00 1.89502229E+00 1.98687686E-01 2.71345304E-01 2.48442058E-10 8.33352371E-99
3.72131829E+00 1.57994345E+00 4.74254569E-02 3.81017229E-02 1.16805802E-08 8.65455639E-99
1.81026573E+00 1.07541960E+00 2.37431440E-02 1.39169541E-02 2.09482525E-09 8.67278170E-99
1.20371738E+00 1.58075001E+00 3.41767807E-01 2.74397265E-01 3.67768450E-11 8.57867994E-99
7.49938304E-01 1.32366979E+00 5.18542139E-01 4.83838062E-02 2.52358369E-11 8.67269275E-99
6.38870265E-01 1.30511894E+00 5.15022375E-01 3.94448845E-01 1.15810107E-11 8.34033573E-99
2.54385541E+00 1.69595819E+00 3.84855731E-01 3.15733371E-01 1.93568247E-10 8.52477607E-99
1.93745386E+00 1.74592971E+00 2.32603255E-01 1.50199352E-01 8.11692208E-11 8.48674268E-99
6.57012882E-01 1.15907043E+00 7.40684593E-01 2.83445040E-02 6.56344533E-11 8.67277333E-99
5.46183892E-01 1.49984029E+00 7.48021112E-01 1.51225995E-02 4.12345770E-11 8.67278139E-99
2.39444751E+00 1.81759971E+00 1.33415910E-03 5.70481865E-02 7.34883321E-09 8.41370914E-99
9.18031055E-01 1.71349053E+00 2.48917318E-01 1.23380252E-01 1.59599056E-11 8.51306470E-99
1.22031790E+00 1.24722704E+00 2.75565401E-02 1.65768208E-01 1.94035388E-09 8.65930181E-99
2.06361725E+00 1.67299350E+00 3.55328523E-02 9.33937150E-02 4.96326803E-09 8.55912958E-99
