#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 7.78584361E-05 9.59803477E-05
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 7.61202031E-05 9.71758439E-05
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 7.46011586E-05 9.39807149E-05
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 7.55095416E-05 9.70785030E-05
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 7.32755497E-05 9.53526073E-05
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 7.77560489E-05 9.71046953E-05
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 7.52715490E-05 9.64572157E-05
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 7.34937442E-05 9.39762333E-05
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 7.41122006E-05 9.48711723E-05
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 7.58658564E-05 9.71780025E-05
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 7.64908088E-05 9.71667059E-05
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 7.42257146E-05 9.68896157E-05
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 7.46927264E-05 9.33565795E-05
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 7.44711152E-05 9.26979639E-05
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 7.33664429E-05 9.28265195E-05
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 7.46175240E-05 9.71781192E-05
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 7.38925656E-05 9.22310200E-05
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 7.68990744E-05 9.62733164E-05
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 7.36844259E-05 9.31509494E-05
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 7.41189258E-05 9.37513253E-05
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 7.50885939E-05 9.40206955E-05
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 8.09641680E-05 9.69700579E-05
1.68955184E+00 1.34623794E+00 3.74442059E-03 5.19326377E-02 7.41806095E-05 9.71768600E-05
1.08860800E+00 1.59471840E+00 1.52343552E-03 7.83198463E-02 7.48819477E-05 9.67753441E-05
2.07534078E+00 1.49642917E+00 2.12844866E-03 5.06332617E-02 7.40234454E-05 9.71774666E-05
1.42565131E+00 1.05629023E+00 2.27323575E-03 3.61315563E-01 7.74301163E-05 9.60097564E-05
6.05280509E-01 1.52114092E+00 2.01157341E-02 1.12888250E-01 7.59775377E-05 9.70099846E-05
1.32471972E+00 1.06466332E+00 2.51595501E-03 4.17307793E-01 7.70732944E-05 9.54543491E-05
3.68418338E+00 1.93792580E+00 8.25203287E-01 2.35862644E-02 7.39893590E-05 9.28490517E-05
1.68222829E+00 1.08035295E+00 2.53408926E-02 1.78202309E-02 7.42550473E-05 9.71781932E-05
3.72229691E+00 1.63557101E+00 1.17794691E-02 4.38273980E-01 7.42273493E-05 9.60713245E-05
9.94693896E-01 1.19194434E+00 3.27171324E-01 3.21452571E-02 7.85128361E-05 9.71780813E-05
3.54389728E+00 1.63933412E+00 5.17321691E-03 1.30973158E-01 7.35281985E-05 9.62622640E-05
