#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 3.56656199E-04 5.42529899E-06
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 3.39642504E-04 5.49287453E-06
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 3.37485085E-04 5.31226954E-06
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 3.49831472E-04 5.48737233E-06
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 3.21172833E-04 5.38981590E-06
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 3.55846738E-04 5.48885285E-06
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 3.37318330E-04 5.45225400E-06
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 3.21287340E-04 5.31201622E-06
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 3.31561195E-04 5.36260274E-06
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 3.39258775E-04 5.49299655E-06
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 3.40607394E-04 5.49235801E-06
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 3.53230531E-04 5.47669546E-06
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 3.42353014E-04 5.27699022E-06
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 3.39024625E-04 5.23976191E-06
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 3.24619167E-04 5.24702853E-06
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 3.36552432E-04 5.49300315E-06
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 3.31336953E-04 5.21336786E-06
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 3.42055871E-04 5.44185908E-06
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 3.25381472E-04 5.26536696E-06
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 3.33091941E-04 5.29930327E-06
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 3.37907949E-04 5.31452945E-06
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 3.51115767E-04 5.48124246E-06
1.68955184E+00 1.34623794E+00 3.74442059E-03 5.19326377E-02 3.35006561E-04 5.49293197E-06
1.08860800E+00 1.59471840E+00 1.52343552E-03 7.83198463E-02 3.36634015E-04 5.47023624E-06
2.07534078E+00 1.49642917E+00 2.12844866E-03 5.06332617E-02 3.33229031E-04 5.49296626E-06
1.42565131E+00 1.05629023E+00 2.27323575E-03 3.61315563E-01 3.54372595E-04 5.42696132E-06
6.05280509E-01 1.52114092E+00 2.01157341E-02 1.12888250E-01 3.39344374E-04 5.48349932E-06
1.32471972E+00 1.06466332E+00 2.51595501E-03 4.17307793E-01 3.49344951E-04 5.39556686E-06
3.68418338E+00 1.93792580E+00 8.25203287E-01 2.35862644E-02 3.37760369E-04 5.24830216E-06
1.68222829E+00 1.08035295E+00 2.53408926E-02 1.78202309E-02 3.34375567E-04 5.49300733E-06
3.72229691E+00 1.63557101E+00 1.17794691E-02 4.38273980E-01 3.51410414E-04 5.43044146E-06
9.94693896E-01 1.19194434E+00 3.27171324E-01 3.21452571E-02 3.44064995E-04 5.49300100E-06
3.54389728E+00 1.63933412E+00 5.17321691E-03 1.30973158E-01 3.24383901E-04 5.44123434E-06
2.27722711E+00 1.91812138E+00 1.36149251E-01 2.58226188E-02 3.27681507E-04 5.26111235E-06
7.61953195E-01 1.78908028E+00 5.40316066E-01 8.48896266E-02 3.50964537E-04 5.34792140E-06
3.48724934E+00 1.30217193E+00 7.31528543E-01 1.25696674E-02 3.70054366E-04 5.49300824E-06
1.10521240E+00 1.26195304E+00 1.77503263E-03 1.81088708E-01 3.38383404E-04 5.47692768E-06
1.89367623E+00 1.94079571E+00 2.28106027E-01 4.05819822E-01 3.47966912E-04 5.23920919E-06
3.16375347E+00 1.30246951E+00 2.71549041E-01 7.91630883E-02 3.32425032E-04 5.49299693E-06
1.38421712E+00 1.42468127E+00 6.16296551E-02 2.48659378E-02 3.36685010E-04 5.49300478E-06
2.99389870E+00 1.91802369E+00 4.65074819E-01 1.43700547E-02 3.58058475E-04 5.26111243E-06
7.28726066E-01 1.97445943E+00 2.93924815E-03 3.91550383E-01 3.25981557E-04 5.17346106E-06
1.43461052E+00 1.84528058E+00 2.15114451E-02 2.06330513E-01 3.39300805E-04 5.30448783E-06
1.11758933E+00 1.41419072E+00 3.66952765E-03 2.44021814E-01 3.39721684E-04 5.44925789E-06
2.29922302E+00 1.07558676E+00 1.53448777E-03 1.13813879E-01 3.30763801E-04 5.49252014E-06
1.49667138E+00 1.86730248E+00 5.82779894E-03 2.67856607E-02 3.30204615E-04 5.29508192E-06
2.26452196E+00 1.04195126E+00 1.54667620E-01 3.19716987E-02 3.34225832E-04 5.49300707E-06
5.35824746E-01 1.09712237E+00 1.84708416E-01 9.71506176E-02 3.42570287E-04 5.48768754E-06
1.65529537E+00 1.11524477E+00 4.16730776E-03 3.46573698E-01 3.51672617E-04 5.44638441E-06
1.46080597E+00 1.50018363E+00 6.10868495E-03 1.11855691E-01 3.35093014E-04 5.49166098E-06
1.14041085E+00 1.29283189E+00 7.54266370E-02 2.88839340E-01 3.45222733E-04 5.41584554E-06
8.27405175E-01 1.51044955E+00 3.04648880E-02 1.84358792E-02 3.38711714E-04 5.49300298E-06
