#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 3.61424670E-07 9.49277363E-99
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 1.23608927E-05 9.61101215E-99
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 3.40249552E-07 9.29500334E-99
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 4.00525825E-06 9.60138482E-99
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 9.98059194E-06 9.43068803E-99
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 4.17332797E-06 9.60397532E-99
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 1.19308417E-05 9.53993745E-99
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 6.37529937E-06 9.29456010E-99
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 5.60827875E-06 9.38307252E-99
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 1.37478246E-05 9.61122565E-99
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 1.00012194E-05 9.61010837E-99
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 9.35460828E-06 9.58270324E-99
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 2.89232994E-07 9.23327428E-99
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 4.09845101E-07 9.16813503E-99
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 2.53473008E-07 9.18084960E-99
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 1.12640185E-05 9.61123719E-99
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 6.33985273E-08 9.12195273E-99
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 8.60936229E-06 9.52174921E-99
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 3.71969231E-06 9.21293679E-99
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 2.58819527E-06 9.27231595E-99
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 2.95105290E-07 9.29895755E-99
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 1.12219874E-06 9.59065924E-99
