#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 5.28549006E-11 8.61389687E-99
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 8.13912256E-12 8.72118843E-99
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 6.25985345E-09 8.43443690E-99
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 1.38642117E-11 8.71245243E-99
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 9.78582075E-08 8.55755939E-99
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 5.39174768E-11 8.71480309E-99
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 5.79324107E-11 8.65669409E-99
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 5.96147582E-08 8.43403469E-99
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 4.94070431E-10 8.51435230E-99
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 1.12231676E-11 8.72138215E-99
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 2.20252702E-12 8.72036832E-99
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 6.68759382E-08 8.69550046E-99
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 9.57096425E-11 8.37842295E-99
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 7.85938757E-09 8.31931453E-99
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 1.00080435E-07 8.33085194E-99
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 5.21733760E-10 8.72139263E-99
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 4.38391135E-12 8.27740796E-99
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 1.53338965E-10 8.64018978E-99
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 3.33133432E-09 8.35996838E-99
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 2.21875430E-11 8.41384999E-99
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 3.99870174E-11 8.43802502E-99
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 2.53021801E-12 8.70271986E-99
1.68955184E+00 1.34623794E+00 3.74442059E-03 5.19326377E-02 1.41027914E-09 8.72127962E-99
1.08860800E+00 1.59471840E+00 1.52343552E-03 7.83198463E-02 8.14526833E-11 8.68524499E-99
2.07534078E+00 1.49642917E+00 2.12844866E-03 5.06332617E-02 4.57049765E-09 8.72133406E-99
1.42565131E+00 1.05629023E+00 2.27323575E-03 3.61315563E-01 4.94477746E-10 8.61653620E-99
6.05280509E-01 1.52114092E+00 2.01157341E-02 1.12888250E-01 1.65532434E-12 8.70630315E-99
1.32471972E+00 1.06466332E+00 2.51595501E-03 4.17307793E-01 3.09359274E-10 8.56669035E-99
3.68418338E+00 1.93792580E+00 8.25203287E-01 2.35862644E-02 6.11848706E-08 8.33287413E-99
1.68222829E+00 1.08035295E+00 2.53408926E-02 1.78202309E-02 1.39849409E-09 8.72139927E-99
3.72229691E+00 1.63557101E+00 1.17794691E-02 4.38273980E-01 6.93980536E-08 8.62206171E-99
9.94693896E-01 1.19194434E+00 3.27171324E-01 3.21452571E-02 4.74887492E-11 8.72138922E-99
3.54389728E+00 1.63933412E+00 5.17321691E-03 1.30973158E-01 5.73387319E-08 8.63919786E-99
2.27722711E+00 1.91812138E+00 1.36149251E-01 2.58226188E-02 6.43111040E-09 8.35321321E-99
7.61953195E-01 1.78908028E+00 5.40316066E-01 8.48896266E-02 4.87061321E-12 8.49104235E-99
3.48724934E+00 1.30217193E+00 7.31528543E-01 1.25696674E-02 5.11570411E-08 8.72140071E-99
1.10521240E+00 1.26195304E+00 1.77503263E-03 1.81088708E-01 9.46347605E-11 8.69586917E-99
1.89367623E+00 1.94079571E+00 2.28106027E-01 4.05819822E-01 2.12564618E-09 8.31843696E-99
3.16375347E+00 1.30246951E+00 2.71549041E-01 7.91630883E-02 3.57344458E-08 8.72138276E-99
