#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 1.11153025E-05 1.58732345E-05
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 1.37841416E-05 1.60709457E-05
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 1.20786098E-05 1.55425351E-05
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 1.11407884E-05 1.60548474E-05
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 1.26208032E-05 1.57694187E-05
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 1.12199643E-05 1.60591791E-05
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 1.35920957E-05 1.59520989E-05
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 1.19134300E-05 1.55417939E-05
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 1.26929714E-05 1.56897990E-05
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 1.38315817E-05 1.60713027E-05
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 1.35358063E-05 1.60694344E-05
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 1.26607238E-05 1.60236092E-05
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 1.17511440E-05 1.54393155E-05
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 1.17270198E-05 1.53303937E-05
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 1.14854529E-05 1.53516542E-05
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 1.35775073E-05 1.60713220E-05
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 1.08053824E-05 1.52531705E-05
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 1.33750155E-05 1.59216856E-05
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 1.16579845E-05 1.54053084E-05
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 1.16941475E-05 1.55045986E-05
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 1.17893932E-05 1.55491471E-05
