#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 1.28777696E-06 8.71160282E-99
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 3.18648748E-04 8.82011137E-99
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 7.31724696E-08 8.53010727E-99
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 1.00932122E-05 8.81127628E-99
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 5.81298973E-04 8.65462631E-99
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 5.96694986E-06 8.81365361E-99
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 5.17596864E-04 8.75488548E-99
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 2.95971646E-04 8.52970050E-99
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 2.10654183E-04 8.61092914E-99
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 3.78148041E-04 8.82030729E-99
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 2.20533027E-04 8.81928196E-99
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 6.05552697E-04 8.79413203E-99
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 2.46789048E-10 8.47345796E-99
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 9.47712400E-11 8.41367909E-99
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 3.14312028E-09 8.42534736E-99
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 5.51702039E-04 8.82031789E-99
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 8.74465101E-10 8.37129718E-99
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 3.52888682E-04 8.73819397E-99
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 1.28481813E-04 8.45479406E-99
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 6.37726739E-05 8.50928685E-99
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 1.14735212E-07 8.53373608E-99
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 1.47668560E-06 8.80143332E-99
1.68955184E+00 1.34623794E+00 3.74442059E-03 5.19326377E-02 4.21566132E-04 8.82020360E-99
1.08860800E+00 1.59471840E+00 1.52343552E-03 7.83198463E-02 4.77298143E-04 8.78376023E-99
2.07534078E+00 1.49642917E+00 2.12844866E-03 5.06332617E-02 3.95824163E-04 8.82025866E-99
1.42565131E+00 1.05629023E+00 2.27323575E-03 3.61315563E-01 3.83034727E-04 8.71427209E-99
6.05280509E-01 1.52114092E+00 2.01157341E-02 1.12888250E-01 1.47609356E-04 8.80505725E-99
