#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 2.58538702E-10 6.30871738E-09
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 2.58600622E-10 6.38729646E-09
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 2.58877092E-10 6.17728300E-09
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 2.58672499E-10 6.38089832E-09
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 2.58843683E-10 6.26745647E-09
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 2.58670983E-10 6.38261992E-09
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 2.58246915E-10 6.34006156E-09
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 2.59294111E-10 6.17698842E-09
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 2.58657734E-10 6.23581210E-09
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 2.58464055E-10 6.38743835E-09
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 2.58565541E-10 6.38669583E-09
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 2.58608719E-10 6.36848290E-09
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 2.58927913E-10 6.13625903E-09
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 2.58567956E-10 6.09296872E-09
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 2.58856964E-10 6.10141858E-09
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 2.58672244E-10 6.38744602E-09
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 2.59611036E-10 6.06227684E-09
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 2.58633540E-10 6.32797400E-09
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 2.58786379E-10 6.12274312E-09
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 2.59458502E-10 6.16220538E-09
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 2.58871398E-10 6.17991089E-09
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 2.58672046E-10 6.37377030E-09
1.68955184E+00 1.34623794E+00 3.74442059E-03 5.19326377E-02 2.58657209E-10 6.38736325E-09
1.08860800E+00 1.59471840E+00 1.52343552E-03 7.83198463E-02 2.58663879E-10 6.36097191E-09
2.07534078E+00 1.49642917E+00 2.12844866E-03 5.06332617E-02 2.58346037E-10 6.38740312E-09
1.42565131E+00 1.05629023E+00 2.27323575E-03 3.61315563E-01 2.58570664E-10 6.31065039E-09
6.05280509E-01 1.52114092E+00 2.01157341E-02 1.12888250E-01 2.58667291E-10 6.37639466E-09
1.32471972E+00 1.06466332E+00 2.51595501E-03 4.17307793E-01 2.58629785E-10 6.27414388E-09
3.68418338E+00 1.93792580E+00 8.25203287E-01 2.35862644E-02 2.58882489E-10 6.10289961E-09
