#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 1.17652053E-05 1.27013307E-05
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 1.03843875E-05 1.28595339E-05
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 1.02819752E-05 1.24367141E-05
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 1.11400465E-05 1.28466525E-05
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 9.99595342E-06 1.26182602E-05
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 1.17434952E-05 1.28501186E-05
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 1.02806453E-05 1.27644359E-05
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 9.98721837E-06 1.24361210E-05
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 1.01849067E-05 1.25545507E-05
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 1.03720268E-05 1.28598195E-05
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 1.04556612E-05 1.28583246E-05
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 1.01080728E-05 1.28216566E-05
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 1.03368887E-05 1.23541206E-05
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 1.00765931E-05 1.22669643E-05
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 1.01540160E-05 1.22839764E-05
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 1.02269801E-05 1.28598350E-05
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 1.03793760E-05 1.22051724E-05
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 1.03583670E-05 1.27401001E-05
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 1.01006369E-05 1.23269091E-05
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 1.02509981E-05 1.24063584E-05
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 1.04189303E-05 1.24420048E-05
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 1.06984275E-05 1.28323017E-05
1.68955184E+00 1.34623794E+00 3.74442059E-03 5.19326377E-02 1.01891182E-05 1.28596683E-05
1.08860800E+00 1.59471840E+00 1.52343552E-03 7.83198463E-02 1.02733694E-05 1.28065347E-05
2.07534078E+00 1.49642917E+00 2.12844866E-03 5.06332617E-02 1.01381746E-05 1.28597486E-05
1.42565131E+00 1.05629023E+00 2.27323575E-03 3.61315563E-01 1.03848605E-05 1.27052225E-05
6.05280509E-01 1.52114092E+00 2.01157341E-02 1.12888250E-01 1.04096153E-05 1.28375853E-05
1.32471972E+00 1.06466332E+00 2.51595501E-03 4.17307793E-01 1.05610331E-05 1.26317240E-05
3.68418338E+00 1.93792580E+00 8.25203287E-01 2.35862644E-02 1.05164928E-05 1.22869581E-05
1.68222829E+00 1.08035295E+00 2.53408926E-02 1.78202309E-02 1.01867807E-05 1.28598448E-05
3.72229691E+00 1.63557101E+00 1.17794691E-02 4.38273980E-01 1.01237078E-05 1.27133699E-05
9.94693896E-01 1.19194434E+00 3.27171324E-01 3.21452571E-02 1.04129510E-05 1.28598300E-05
3.54389728E+00 1.63933412E+00 5.17321691E-03 1.30973158E-01 1.00144164E-05 1.27386375E-05
2.27722711E+00 1.91812138E+00 1.36149251E-01 2.58226188E-02 1.00892471E-05 1.23169484E-05
7.61953195E-01 1.78908028E+00 5.40316066E-01 8.48896266E-02 1.13126465E-05 1.25201797E-05
3.48724934E+00 1.30217193E+00 7.31528543E-01 1.25696674E-02 1.19543246E-05 1.28598469E-05
1.10521240E+00 1.26195304E+00 1.77503263E-03 1.81088708E-01 1.03007196E-05 1.28222002E-05
1.89367623E+00 1.94079571E+00 2.28106027E-01 4.05819822E-01 1.04476022E-05 1.22656703E-05
3.16375347E+00 1.30246951E+00 2.71549041E-01 7.91630883E-02 1.02468275E-05 1.28598204E-05
1.38421712E+00 1.42468127E+00 6.16296551E-02 2.48659378E-02 1.02370669E-05 1.28598388E-05
2.99389870E+00 1.91802369E+00 4.65074819E-01 1.43700547E-02 1.09359454E-05 1.23169486E-05
7.28726066E-01 1.97445943E+00 2.93924815E-03 3.91550383E-01 1.03197067E-05 1.21117454E-05
1.43461052E+00 1.84528058E+00 2.15114451E-02 2.06330513E-01 1.03474127E-05 1.24184961E-05
1.11758933E+00 1.41419072E+00 3.66952765E-03 2.44021814E-01 1.04267111E-05 1.27574216E-05
2.29922302E+00 1.07558676E+00 1.53448777E-03 1.13813879E-01 1.01142911E-05 1.28587042E-05
1.49667138E+00 1.86730248E+00 5.82779894E-03 2.67856607E-02 1.01797965E-05 1.23964756E-05
2.26452196E+00 1.04195126E+00 1.54667620E-01 3.19716987E-02 1.01382710E-05 1.28598442E-05
5.35824746E-01 1.09712237E+00 1.84708416E-01 9.71506176E-02 1.05459767E-05 1.28473904E-05
1.65529537E+00 1.11524477E+00 4.16730776E-03 3.46573698E-01 1.02699941E-05 1.27506944E-05
1.46080597E+00 1.50018363E+00 6.10868495E-03 1.11855691E-01 1.02111343E-05 1.28566928E-05
1.14041085E+00 1.29283189E+00 7.54266370E-02 2.88839340E-01 1.03592766E-05 1.26791990E-05
