#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 5.27115138E-04 2.46984165E-05
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 5.14229102E-04 2.50060509E-05
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 5.10066774E-04 2.41838553E-05
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 5.21381943E-04 2.49810024E-05
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 4.75010446E-04 2.45368814E-05
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 5.25735868E-04 2.49877424E-05
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 5.07824797E-04 2.48211279E-05
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 4.76001327E-04 2.41827021E-05
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 4.95917730E-04 2.44129948E-05
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 5.13008473E-04 2.50066064E-05
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 5.17004147E-04 2.50036995E-05
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 5.22164759E-04 2.49323965E-05
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 5.13839310E-04 2.40232479E-05
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 5.12223367E-04 2.38537677E-05
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 4.80520222E-04 2.38868487E-05
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 5.03603442E-04 2.50066365E-05
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 4.99376637E-04 2.37336101E-05
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 5.18189223E-04 2.47738055E-05
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 4.85902276E-04 2.39703335E-05
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 4.99376011E-04 2.41248270E-05
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 5.08192450E-04 2.41941434E-05
