#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 2.05874719E+00 6.02000754E+00
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 2.06359778E+00 6.09499056E+00
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 2.06595312E+00 5.89458807E+00
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 2.06254812E+00 6.08888522E+00
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 2.07208755E+00 5.98063488E+00
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 2.06758067E+00 6.09052803E+00
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 2.05747091E+00 6.04991730E+00
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 2.05913185E+00 5.89430698E+00
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 2.05964446E+00 5.95043867E+00
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 2.07199859E+00 6.09512595E+00
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 2.06983635E+00 6.09441741E+00
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 2.07054187E+00 6.07703797E+00
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 2.06405656E+00 5.85544152E+00
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 2.06049981E+00 5.81413232E+00
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 2.06640407E+00 5.82219549E+00
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 2.06730048E+00 6.09513327E+00
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 2.06917804E+00 5.78484502E+00
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 2.05639353E+00 6.03838291E+00
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 2.05841277E+00 5.84254414E+00
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 2.05962446E+00 5.88020047E+00
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 2.05885043E+00 5.89709570E+00
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 2.07111865E+00 6.08208341E+00
